cartesian
"1521799.7627780086,-6174580.34583028"
"4165851.427848695,675966.8339168696"
"-3362085.386500589,5352710.013209815"
"3554927.2906172504,2045668.4762096063"
"-1296682.2396722315,5696736.185580128"
"428457.1776178962,-6127223.102406282"
"-2278226.781117748,5438569.422946062"
"1511404.2806777216,-6128810.448558722"
"-3671170.2166964603,3849534.932651862"
"4645963.61707225,1820733.2319560933"
"-3188192.2387095173,5302541.469560602"
"4317933.415842704,1447551.3690244274"
"-3381988.3980489057,5211130.072807216"
"-2134688.281933671,4552272.137058672"
"3917953.3116994435,500393.24513813603"
"-3452635.3354589,4045418.037201031"
"-3709332.155901928,5105176.648452184"
"-2164714.820286661,4441155.680872215"
"3444326.7144162143,2235652.469148492"
"-3473558.4647159423,4024198.8111883593"
"-1256295.8084825678,-5778024.905076372"
"-3389430.543040561,5252659.729187374"
"235814.05692829672,3597827.255374616"
"3904546.670733969,1058646.833620675"
"4444247.742229662,657593.0776027074"
"-3474422.3490188597,5272581.441379852"
"170644.5250175787,-4751561.105155146"
"4652095.490142679,190913.86797795634"
"3661692.575266162,-4423521.559557937"
"4096230.7218857603,-4623438.55140885"
"3992869.840678029,842645.2090409669"
"3967953.368292886,375026.1280635241"
"-3503155.3235323452,5223085.201985032"
"3383940.7983180904,-4673683.209759256"
"3987032.486785645,-4295531.735512765"
"723049.2452844188,-4803733.42324967"
"3875742.0046092845,567903.7763324596"
"3807392.761219268,-4478863.668468339"
"1015613.9973828599,-4554160.843305226"
"4672114.674218467,1100136.971748235"
"607165.3862411288,-4749466.81682853"
"2601218.6149994717,-5523641.334716291"
"-1376183.7597067354,-5829255.602123122"
"-2413706.513749525,4248563.808760018"
"4983558.653430659,-3957119.2720315424"
"2845477.647439844,1318394.8846604675"
"-2571609.7233952926,-4271598.216118808"
"1188459.2170225852,-4356221.746243358"
"1495511.4398746002,-6189975.046411488"
"3978803.6281519635,-4593386.136254969"
"-659380.7645519896,-4932438.122652785"
"704582.402580869,-4725076.102692871"
"2983565.4147145343,2497595.6509665144"
"-2122647.9584774496,-4765194.986088516"
"4378005.4723010585,-4636900.5703287255"
"2292528.0779071567,-5866986.2393165985"
"-3385579.168833138,5253390.531641509"
"14374.980154602808,-6137289.026019613"
"-3532897.216574075,5198500.389573494"
"4010297.23739452,287461.68032713153"
"5159109.105434173,-3628008.4347669776"
"-3564948.992945415,5149918.791555027"
"3599547.8316045734,-283018.7434609649"
"-3436317.0265853982,5261899.731140566"
"6318184.633592298,-285802.0889730586"
"-3510286.5352067924,5210743.837094544"
"4183830.1728376537,319357.4191823117"
"2359218.2089224136,-4861425.013496366"
"-3602841.283981641,3753649.4749506"
"1034216.8227269347,-6292651.102068452"
"-3622319.804892874,3816168.079382283"
"2850890.2652585,1993746.5630624038"
"3937579.071218453,317681.6296049866"
"322246.8745209268,-6217980.45367166"
"3956199.4468951905,748840.4300703506"
"-2380807.758901328,4297832.485992155"
"4526873.350367634,845022.6201780676"
"1519007.2287077066,-6108799.534889821"
"-3378219.295580769,5265492.587308837"
"4200060.934620433,3134142.5354516488"
"1242048.1813435208,6040082.11567866"
"4431020.928814519,741498.6031221966"
"-37773.37367232672,-5047141.98396626"
"-3411647.889368087,5178734.874283614"
"-132485.7177539021,-6170994.819018004"
"3761519.5371097634,-4495042.902926195"
"-3748481.016123601,3615367.6814861204"
"4648346.132691591,1044711.6150581066"
"3873354.679043843,585789.8197297043"
"-726126.88576505,-5319982.4930703165"
"1425184.9484824294,-4563088.279901959"
"-3518480.1763712866,5203285.035081601"
"3976095.4912580485,-4291327.980609713"
"-2559221.536403685,-3888377.00137055"
"100737.53029263152,-5502660.799867714"
"4840318.829888026,-3908281.863808647"
"3850826.941151196,864177.9237650845"
"3527164.7569773085,755083.3595242694"
"-424074.384835746,-4922385.185311904"
"743454.2007465794,3006341.536375358"
"4604843.048659411,410744.4669296916"
"4484561.912516882,4223821.2583703995"
"5614307.14191162,2916958.99110091"
"-2261655.7391284476,4459548.709514357"
"-3979153.3219137373,3278248.3861209936"
"3982582.327154908,-4428885.0921734"
"3328010.435825486,2779363.776481034"
"950345.342821949,-5585042.609270561"
"-3845638.7973023597,3607432.1415404347"
"4098194.289797294,624894.0135649879"
"4618510.3102102885,-4135346.5392819545"
"-3396041.008137338,5259538.525134153"
"819455.3820424837,-5547063.226580793"
"3935555.351790136,1047641.0547872208"
"-1929274.0490271994,-5032019.915171355"
"4862518.505858467,-733937.1528581374"
"1735562.2001709887,-6073944.329880632"
"3973529.025194297,481884.2706120009"
"1122924.9742885474,-5599343.541810469"
"3165693.765996191,-5525063.545604898"
"-1575089.792731875,5498749.589831649"
"3747963.215608798,-4311964.042992869"
"-3601251.3477603863,5195886.264163836"
"-2670832.145216247,-4334304.258523762"
"-2135277.4743933454,-5373822.075077602"
"4160711.0321103176,2650216.0848966124"
"1099880.857580749,-4838915.393722539"
"953765.0528807334,-5130263.277956463"
"3979546.1520037632,-147022.2273669405"
"-1689225.5005509541,5462439.126715864"
"4056425.658030899,634066.0640070383"
"4015517.69553179,-91685.80666702933"
"942482.2801106455,-5040342.2147194855"
"-600920.8615110152,-5325693.691763516"
"4887039.134974723,-3859398.6049390472"
"-3404698.5994260577,5242776.085604766"
"3693650.912275523,-4649015.960820428"
"-1482930.7356867176,5664113.092891268"
"1527241.314093348,-5789827.043783847"
"857646.0875652507,-4517352.068216832"
"-3669777.6143292286,3748722.879101611"
"-3379197.402677597,5270376.166845948"
"4542734.968556265,841970.7632301645"
"3139502.4228903544,-5294889.974647176"
"-3681027.3527791807,3017953.303811826"
"-3462003.9835491073,5273465.627325109"
"-2340702.996159226,-4768906.899286783"
"5050496.217524782,-695325.5409051105"
"-1651742.5222345057,5490987.039040811"
"-3213416.7703189338,5202965.149153015"
"-3443150.073748903,5162785.738237846"
"2017380.3034789194,-5670691.795642382"
"1069799.2342219036,-5797981.794428552"
"4519134.275621366,-4490953.961285283"
"-3350694.782399293,5273073.559908562"
"1168810.027316732,6185752.280693158"
"4205475.5963477725,667880.2694597142"
"-878501.2190330322,-5925366.717499546"
"1029170.3093924684,-5064913.360246456"
"4007191.3650297993,484923.43785092654"
"4906322.428585762,1129710.671676387"
"4198109.171900533,153482.7869783503"
"-48715.824935609264,-6168294.215752831"
"-3301561.974486394,5283603.627539526"
"-5506641.8684927365,-2229681.2332667196"
"4979837.5386538245,2071203.5316629987"
"4381294.4160125265,4355995.511587089"
"4903757.285081498,2466332.973694552"
"3666099.9707102035,-98177.2396499471"
"-2024795.679683994,5609061.457784563"
"3978868.0912863486,-4646457.821633598"
"3945223.9045755896,-4342378.110984861"
"1541648.3048214472,-6109345.93459309"
"567983.9114192781,3732965.8749013073"
"116781.9665589829,-5275209.7895780755"
"104535.99705111912,-6195203.363099711"
"-795608.6697325842,5747051.446707365"
"6112555.960609732,1737367.1493016656"
"4371182.6564527955,129054.08300453212"
"3764743.441391896,-5132001.154204448"
"-397020.5648551446,4866705.394489768"
"5484853.308631798,1396379.3576839138"
"2785187.1225676103,-4264329.374659157"
"838460.8071655042,-4494721.756540894"
"1298070.8334572057,-4688826.477604031"
"-3322700.5619108467,5225652.901686377"
"4952687.983402508,-37602.432264708805"
"913780.4311737072,-4594261.607858999"
"-1862371.7207462527,5438830.2233670065"
"3500224.8031929885,2294847.9392713476"
"1372731.301430504,-4216492.52229256"
"2654817.251300657,2650187.7599114487"
"3820265.7290274403,1498022.684506537"
"4428750.048386634,626622.0452032217"
"-693280.8784387425,-5974316.341097195"
"4915740.545004893,-3978557.808669027"
"-3245702.059442173,5303420.655583006"
"5084177.774593382,-3744381.1524864677"
"-3710522.196293036,5108314.252550703"
"1523983.067319943,-4501120.561112591"
"1813352.9001345704,5087793.455949047"
"4646386.144396217,-4149973.021154236"
"-3597333.2453406183,5140712.703459618"
"-3940808.6870792927,3337711.486515681"
"-185912.09317489187,-5276823.378061224"
"4277139.994885046,2048647.1873139513"
"4119422.2468252783,1200702.089001168"
"580683.9719637455,-4815213.15362016"
"4389778.476812726,3106951.804160492"
"-2537524.8252575235,5274518.810433759"
"5401192.711553742,574046.1854145919"
"-2104689.236963439,4589144.411771264"
"1277600.1357500716,-4733255.726013894"
"-2188805.2875147625,4426026.8215165585"
"4134223.3933918187,625242.5034660522"
"-1564238.6301610188,5510278.080182465"
"1270752.9275770744,-4711548.695742842"
"3853724.865506667,-42913.77322089611"
"4073186.9504127554,-4844920.096879703"
"-647815.3321184309,-6025034.716406217"
"-53747.40112721211,-6158842.143125726"
"731089.7259115919,-6254935.468636097"
"-5448501.470728824,-2530682.293550857"
"2777877.200328406,2120008.857863496"
"4631467.707240067,299300.65112111706"
"4980067.837328795,1996927.9640347944"
"4567170.742669035,-3954923.956833106"
"1305023.5143047033,3624842.257852953"
"1405721.5177745975,2198319.06239338"
"3985056.115030152,7122.1682316839615"
"4495224.7114251,1055860.289058714"
"4476940.657133343,2394411.4254593616"
"4212181.533869355,790000.5259415994"
"3851987.9173564482,344031.4963089581"
"3889381.2530625863,-4438894.9246656075"
"1341638.8228818737,-4621624.030070468"
"2885882.117700391,2587836.0111074657"
"5095745.453792653,-3772718.203235087"
"3716180.820655524,-4384420.46651484"
"795819.0408377633,2526583.126802481"
"3439752.449558019,-4434502.137233853"
"4388971.056517652,1966886.3825884385"
"1847251.6904653066,-5292684.091210365"
"4068225.4636315047,1411779.7102826457"
"-2074065.6875666785,6030087.701274865"
"2707685.666835594,1715036.8692708283"
"-2005621.1511562793,4729674.550426677"
"-449482.1789552988,-5434980.527745812"
"3343543.4511550884,4211793.029709429"
"3540593.761680916,2344952.253429367"
"3794405.5880097565,-144904.17293663256"
"3784823.8271636902,880178.1446039674"
"3745838.0207917914,-4556965.10872305"
"4035506.4989631115,32935.14374667274"
"1790308.2180609475,2844799.730678066"
"-1158614.1392231712,6220657.961371808"
"3765693.3316448852,885794.407409151"
"4173017.8433455904,3067259.3820046345"
"185629.60345229605,-4584063.559500925"
"884279.5693746473,6039376.940927495"
"-3591215.2597774304,5228514.72687659"
"-1424776.7434015411,5059921.6372105535"
"-3827060.0536479526,3579207.745152864"
"1095500.2031169292,-4863452.855147232"
"-2534278.186330984,-4458545.039614736"
"4915539.586433117,275587.2740989807"
"-3696820.24562785,5150984.540747506"
"-1351976.4325839852,5967859.380055503"
"681700.7358033819,-4749051.326812738"
"4007278.3628640887,-4289858.527382966"
"4478268.227619173,2265943.8034926187"
"1479117.7938806182,-6126664.686182303"
"3824762.939247137,-4502210.445588452"
"4660127.374395762,-4324989.166767508"
"-1997419.9821725641,-3563439.852997067"
"1415247.9865196792,-4573029.446517356"
"4301461.559516726,-4052471.888088335"
"3975560.1889438746,461907.72779762006"
"4368129.136652884,3118598.28024606"
"-3181902.5095238616,5158642.9780046735"
"3959503.753393098,321050.34499075654"
"3975213.8691823673,248936.03735799505"
"-3502900.6241511684,3911896.182365929"
"4396268.233539647,-136875.66107687744"
"-2113588.7147573056,4520899.114320558"
"-2119129.013426681,5634984.437092608"
"1011755.7627531816,-4543242.134788599"
"3468247.042635918,3423214.061426608"
"-2671315.67659341,-4280017.0154300565"
"5179748.0516131725,-3643873.503425761"
"-1189321.3957581758,-5966114.938307726"
"3968857.127065483,1221783.6756976484"
"-3419900.3296998143,5314241.199293089"
"4142040.952266379,665916.7935689366"
"1287351.5967429702,-4676123.112859907"
"-117937.81080540192,-4896030.341843928"
"4209384.455329074,755954.4011915543"
"634362.7416763202,-5871187.74597468"
"632264.1126458065,-4871425.797164905"
"-1816055.8768318687,-4503153.248071109"
"-642384.4449684164,-5310166.291216113"
"-288950.642229412,-6089462.778872803"
"3837535.822527758,639677.2648854165"
"4363606.158413424,906574.6955862537"
"5180374.567413239,-3659473.0254176934"
"-4792923.337898933,415112.14840209775"
"-314819.3857368612,-4763342.409784514"
"-3087387.807469327,5246515.0729347505"
"-1169718.8508897373,5679200.072549998"
"-3116911.548210478,5286864.909314163"
"3843205.527025523,676063.2962045922"
"3913284.4090233454,412456.0056467973"
"4914674.813658326,2824157.5438718316"
"4811528.671695132,-4162734.979148235"
"147890.097876965,-4772801.505662953"
"1307259.5694633962,-4691116.993408569"
"164691.25113265504,-4753485.212009877"
"-2007199.9052365564,-4858395.875716884"
"-3165581.8120459695,5508518.913967025"
"4422239.73374027,2242579.276534507"
"4974948.982964224,3950212.1069205855"
"3269038.6466517835,2717219.227105749"
"900788.0372057459,5004565.210862085"
"-1361575.5802050382,5699673.009925081"
"3920060.7570296875,417778.04809414624"
"-2714968.2822276964,-4001440.9536036705"
"1068677.4873522292,6044606.787024364"
"3342999.9660918065,-4518118.50117696"
"4289137.676183679,-4185871.8339747004"
"-3163069.666299727,5320170.49046727"
"440987.60954831826,-6152094.394926983"
"-3483602.431418574,3951524.262747013"
"-3541993.2228388223,5237347.977654682"
"734723.6512431185,3550186.531240483"
"1312997.702995684,-4678566.101337156"
"4801495.748186676,701746.3071172002"
"1240310.5606809026,-4297156.739439818"
"-3151080.0645375,5265425.659488281"
"-3741238.700326749,2798997.632544051"
"1423478.0869480479,-4529798.055836104"
"837991.2418783085,-5537886.372986939"
"-2248507.1246874915,5424359.327555868"
"3080933.8050804744,1976656.4772716635"
"-154914.03900747502,-6162535.906119991"
"-1049992.7261443993,-5462803.713068973"
"4089370.7659255397,2011457.5093089934"
"4443217.8029304715,1302512.5351142099"
"-3595873.9759503976,5186658.192054053"
"2230236.994354819,-5624158.065733727"
"1894948.2602395453,-5732143.276619037"
"-2800430.7689626156,4846775.875092292"
"3119918.6974927746,3719532.054215432"
"3935177.913404561,529630.301078664"
"3285141.9797501694,4189696.871986764"
"-1122622.6244105597,5815210.477763509"
"4049120.8862003856,-4302957.622963313"
"-736789.2849990993,-5999714.919328828"
"-3134946.397676147,5269831.631994885"
"-1798728.7686635694,-4482456.374574387"
"-2227813.7992528696,4510710.38557634"
"-3736196.997663219,3486096.576045065"
"-3408958.130279234,5200376.369302417"
"4636421.172385479,1366621.9805364173"
"248165.46932909387,4574260.415528172"
"-2366638.6410934497,-4737834.980137664"
"-4542524.0286721755,4461838.098860981"
"532190.6540921193,-5268493.342069744"
"-3713903.697684062,5114884.354114577"
"1700881.502243095,-6122017.802134885"
"4887974.468390038,-4047680.516460461"
"4124619.803845309,-4227068.200100359"
"-3131775.667971562,5246667.0798351215"
"-679039.083200191,-5322323.027017824"
"-2105201.020399169,4563223.887861389"
"3723255.004725567,-4439137.529937641"
"4225297.135911268,3063136.5786459027"
"5131843.582978386,477575.4269288589"
"-3708118.325622792,5112150.638254727"
"3984452.6707868823,4209847.901801305"
"-3359509.0268504987,5193010.301354419"
"-3393834.4950341266,5333392.969364281"
"1405985.5003651578,-4564613.945696167"
"4647694.415809149,2890684.56302268"
"-3225843.3000568035,5274424.0058219815"
"3818853.2850093665,-74952.64014493577"
"861222.0363846488,-5499837.3142207"
"-3600084.88143609,5199182.845432318"
"3960374.718975137,4747758.866027647"
"-3535573.346599606,4137050.540423931"
"3497862.007902887,3765874.1350133256"
"3990742.79487008,441681.9478454024"
"-1912813.760974644,4718628.633323714"
"3943787.8753122315,-4314883.303633618"
"4167476.228271183,-4126178.2617800008"
"5843342.129104858,2552893.4043439683"
"966422.5731922232,-5675033.988148634"
"3681504.798857041,3118212.5750275794"
"6221570.212421913,-1038901.3681835136"
"-3860960.8547617625,3537918.7928791614"
"5197436.124754072,-479379.4687409949"
"-1601258.0073140904,4924626.435703413"
"493296.45786334586,-4728808.506790204"
"-1386165.9738757038,-5803686.241218698"
"1475954.6652551,-4875156.2896614475"
"3657455.2651478313,1423533.9563465712"
"929376.4342808388,-5273662.069528396"
"4422051.478907491,3096353.7798824203"
"-3417209.331642982,5241988.529778801"
"-513162.7429693189,-4338219.973830131"
"3957134.3092658534,-4684294.207061238"
"4466203.68037528,12472.02590578365"
"328086.85614787746,-4879312.288521789"
"5143815.17428323,-1556036.8211256189"
"4491624.795184798,2220416.239715309"
"4710938.403152684,-711058.007231074"
"5109442.976226936,2954898.5820337576"
"3954801.810315895,413900.8952409277"
"2053464.8258995744,2991533.095283833"
"3902759.8650639425,302582.80035574926"
"986368.3368625608,-4473860.886620079"
"3691725.2936226926,748741.7978040302"
"3639136.3964919723,-4677303.248759763"
"3357658.2226641728,-4294175.965739451"
"5119738.562808809,-3681195.7171377395"
"699673.8250811244,-5836361.5243993"
"4615182.414511402,402923.9048795629"
"1318571.5374507783,-4714268.684240062"
"-2118350.8816980775,4554829.692340637"
"-4777887.49576023,2657514.3253183938"
"4974170.58269021,9645.231272816905"
"-1302413.3929916364,-5648568.266714318"
"4001806.6347583826,331019.53871705616"
"-3912958.3212387897,3495554.31721771"
"795230.6920786966,4513063.345327785"
"-3569922.1186996764,5139640.71610732"
"4793924.418428771,3656396.8293377566"
"-544214.171777684,-6038282.870928574"
"999043.637730294,-4559579.682932773"
"-3611462.5731749814,5205901.786574808"
"2646813.4279025462,-4761895.853518491"
"4181043.471862596,840517.7446966046"
"4414941.577852761,2605791.5767230527"
"-3175183.88651048,5521814.016625467"
"4515833.371604715,1103229.9003131515"
"-3214447.041418494,5194914.040160406"
"2694277.197913647,-5725059.88608768"
"4403451.321359563,402985.0639590378"
"-2476224.9968194524,-4683572.813089708"
"4693614.845055192,-3851525.1873966944"
"-2491132.858156174,-4021640.4368081903"
"4604233.918762035,3402429.3381304536"
"3868388.022576382,26844.83534867943"
"4007287.546033686,506550.7967894009"
"295967.7074237688,-6199405.32860191"
"-3188894.5989170335,5214010.9298761925"
"4031096.964645807,4543000.150922612"
"1905256.6487615022,-6059920.30850076"
"-2287474.0628792495,5441207.24588062"
"4495384.254240716,1834706.2340451528"
"1511107.288337898,-4455998.366333676"
"-6068538.7346137455,273798.31059331296"
"3927459.2626803885,373557.34757421754"
"-3550128.804531526,4087873.8143110196"
"-3565315.9732006276,5130830.084151651"
"3610304.345248461,1357786.5315263704"
"3962864.7603391134,1245769.0557079506"
"-895968.2217657797,5770746.745512469"
"4367707.771933437,-4050294.4166155923"
"2196234.1310351035,-5967775.31040926"
"2741685.4209767375,2250691.7996762437"
"-4879199.160042214,422584.44440188195"
"-1265730.4994613659,-5780922.116675219"
"2483017.728217978,-5874950.768234272"
"5719548.186027745,2758782.5482867863"
"921767.9807109548,-4587076.440807949"
"4359305.334984268,1239042.0523891083"
"4563887.036359617,-4443613.8205433125"
"-493851.423311634,-5517725.515903867"
"3892238.646564557,357858.85880777426"
"4912339.749439461,-3849537.8455453836"
"6292444.2092422,-1834.0586717411009"
"61743.34189152229,-6122383.142827898"
"2727714.321412221,-4597046.1947147"
"1112352.5724998682,-5813239.56075912"
"4650756.224580508,1045253.2810437786"
"-3621240.677263529,5079923.462467848"
"3970592.331771038,437186.09791382885"
"176409.68078587175,3787539.180909365"
"3759251.449750624,1276093.9147561693"
"-3138527.507884728,5314006.608359831"
"3826229.0815213197,712355.1700413544"
"-2383673.1982231927,-3674801.9660058534"
"5217028.567061928,-572896.4469520239"
"316586.66810596257,-5131463.31907636"
"-932148.0688646248,-5941243.021783173"
"1515880.9682512835,-6184887.59426797"
"-1340212.3793782268,-5875230.218111596"
"3993795.6826927285,1385560.162255788"
"1136959.1972575283,-6272211.242381851"
"4059048.8335504113,620838.9959320263"
"-2033241.3817919337,4389287.2079493925"
"-1866394.675395332,4668422.5427405555"
"-3038075.0821567914,3260833.6632828848"
"5057630.522294885,-396560.9102737929"
"35709.594840005506,-4554690.900165608"
"2861093.7943228665,1322513.919852501"
"4002195.681469937,-4427251.330061493"
"3920378.266745805,471523.1089911741"
"1097691.8361611734,-4856336.625115858"
"3487755.862264475,1587014.508388947"
"4857885.665703297,-3879234.8066289253"
"-3766961.3357638298,5084573.10913704"
"290582.44089931407,-5158355.499450183"
"-3439582.555024897,4117344.007729591"
"4066485.3604911417,853111.3185269377"
"3959060.828341692,721225.1159399454"
"4860858.131199411,-4101479.8162044915"
"808247.6395557785,-5643101.469561341"
"5433822.436258998,-900966.6260291393"
"1310139.8050093665,-4759742.071798081"
"6065467.723665519,1640848.403696101"
"5419107.426370206,2701867.2948539495"
"6274706.476881248,52086.19149561583"
"4615017.101786618,1101699.5384898928"
"3798654.9791167607,-166849.2508981418"
"4398378.390244018,-3985409.2246716255"
"740944.7392795408,-5827469.991084122"
"3850744.975134468,666059.726514776"
"-1634235.1711229724,6141907.292271003"
"-3090204.8833028986,5270645.8560868185"
"4390799.613347526,3082060.4812973165"
"-2296423.7212516423,-3625112.3962315316"
"1996952.4831080881,-3942123.73835202"
"-2237719.437238054,4478379.581191441"
"-1186574.9371941828,6091229.666887261"
"3872493.1093607205,1326160.3373497666"
"-1956590.0676173263,-4958183.649223098"
"469985.14116851083,-4917775.784993422"
"3912924.0912648104,49057.72566410188"
"-2644287.709412233,-4282285.782014469"
"1312769.419261667,-6235524.117571169"
"3716046.3010255843,-4353669.288900659"
"-691753.3090820878,-4980025.940583337"
"-3697986.8174218377,5117250.468239854"
"3256515.363201241,2445060.8966910127"
"4482970.474946435,-4530163.5657022195"
"5417025.19961542,-524730.1988150199"
"-3438408.2107150625,5264459.61788894"
"1258753.4575305574,-4276877.352027252"
"-3983476.340179997,3359523.134502837"
"4854289.936740395,2899413.117248507"
"-1402203.2832376582,4805620.930497131"
"-1356036.594941435,5483347.250132512"
"-2276699.0598514304,-3483578.0173748294"
"3559762.801252712,-4246874.047504261"
"-3460853.9946117834,5225470.175561529"
"3644033.662400448,1862074.5390111636"
"1295059.3754859427,4441646.8838217"
"1408615.469953678,-4579828.467259892"
"720918.4132639602,-5231726.865500539"
"1502172.4618112235,-4900381.145678655"
"1331496.0165805123,-4613650.377939992"
"1229976.6246122536,-4326463.009096057"
"1125340.3386415825,4575807.2633753875"
"3993857.687242226,426566.45254859043"
"3945084.823058501,387979.9108321187"
"5384771.379756787,-1596749.3083442762"
"4176247.6076110825,-4184112.472092483"
"3907076.194166636,-4465029.463921822"
"-2175298.353401011,5459708.545305889"
"436809.0809347503,-4885201.515346549"
"-1577332.619322622,5487255.4942868985"
"3148317.1462434544,609929.6250452122"
"1316858.4957077985,-4665518.699595773"
"-2320107.1553959674,-3671436.796253292"
"-3138294.2629796946,5303333.134244553"
"-2424974.48044191,5329400.828119452"
"3412139.715939736,3584978.5501615726"
"461746.9787543376,5764143.980063272"
"810942.4194773049,-4178438.9449099675"
"4360836.35626142,971893.9103471085"
"-2100034.143874459,4601207.41963387"
"4327286.4819308175,563191.4583443471"
"4559087.088570185,643148.0202834101"
"4131715.2463380117,531725.8495004971"
"4667697.899243679,-4214748.357673035"
"5116005.612198813,2953727.21737862"
"4096309.371521892,765367.761958532"
"2082695.6501318675,3392573.478674597"
"4943771.165892467,-3833400.1779400064"
"-531261.8130188518,-5462992.56176374"
"4521563.822157109,1081634.3902701887"
"-1713392.6711201281,4960607.632523282"
"153674.02662609075,-4882386.980569888"
"3772244.740685837,495527.02374791296"
"1030382.2068319649,4487618.12700068"
"3907863.930420078,744835.8176036495"
"5130605.03840208,819365.2969188925"
"1542304.2905033382,-4444549.250930613"
"3058690.6156950737,2005365.4410691967"
"-3535053.6526514664,5162815.648096958"
"1564933.1151366336,-6162434.7725385595"
"-1201797.7723380032,-5126990.102797417"
"4628745.776255836,1036063.904963484"
"4889654.6367318155,-4078361.7593342424"
"1599085.8556161707,-6117227.013240002"
"-1814548.1329958893,4766378.881850027"
"-3390283.3174126875,5336609.547520916"
"2016800.081855418,1305505.5546280732"
"4841036.731899303,-4036979.642363194"
"1217418.521684749,3941950.8859910145"
"4011300.4172357856,776659.4484731881"
"770838.2488935947,-5332763.2549227765"
"3537785.1626660684,3148365.155750889"
"-1222783.3788395962,-5229783.6553516835"
"3400212.1316527324,3715455.549004278"
"-1315206.0736642177,6205236.253091012"
"4846084.862122274,1318168.9911836614"
"-2380057.0741882636,4289868.795025966"
"3459955.298303857,2847099.5480760513"
"4389854.147042442,3082883.843898926"
"-2464031.7372917025,-3766611.604224661"
"4622670.892417054,181625.23402430577"
"5481212.120232949,-560395.5910531633"
"-3488954.7762895525,5267898.950885701"
"4518610.815945961,-4463568.66941455"
"-797056.4405424411,-5494703.870778588"
"-1425694.7410555435,-5788859.720937308"
"-3644353.308627003,5139340.857929693"
"5096115.808044661,3405115.7192982887"
"4301567.461871565,848917.1233636568"
"-3946271.484312213,3315131.2826169236"
"-2045882.1653522823,5673861.617194493"
"-2095366.1441576625,4551320.714212362"
"3567085.193745858,-297342.2516808926"
"-2951133.791587581,5050260.2129793605"
"4573946.505907026,326396.19272943225"
"-2144268.2774370974,4554614.670185028"
"4167738.0349417673,685130.1489195463"
"-3091691.895995552,3336772.1246972033"
"4078740.4264832684,3133122.0290525714"
"5446009.167061373,-1344392.455927725"
"-679606.4850013504,3643154.2511192136"
"-93348.85184724475,-6151466.224122616"
"1442680.3058040862,5132498.64803808"
"3844956.2542558652,639003.8100192373"
"4884071.425917629,-4057268.3779058834"
"5101329.319961313,-553452.0252837089"
"3754220.2602893678,664220.3258565638"
"4472253.544082639,851963.1446096931"
"4233489.012000233,-4207985.846563254"
"4003788.121783867,-4409976.118299929"
"4493352.690346967,4236794.758317853"
"6185468.864064401,-530281.7412299345"
"858127.9437345314,-5534990.089253571"
"-2122125.7355533424,4581691.665615272"
"1141262.7957770715,-4825586.525959728"
"3576457.0526593165,1226643.267349212"
"3608285.0360011314,1141635.6591032671"
"1883346.2756644827,3140619.399179815"
"591541.7511404261,-4866444.513223622"
"4449076.703376532,-4326205.67167088"
"1334459.818554504,-4713463.137610346"
"-3357297.4593273946,5376285.365482629"
"3904074.4267498576,-5039964.69033168"
"-3937954.4492853917,3411163.1495801075"
"4087928.6357491664,796153.0475633047"
"3282978.0947563197,3243111.9831790803"
"638459.5611374872,-4188631.9304128457"
"4017566.7086357595,506347.06070784986"
"-75271.14325612105,-4975643.104296297"
"-3105982.684822472,5285329.139118229"
"-3602529.54030262,5193024.8729013335"
"1300537.4179965265,-4683174.299823723"
"144164.1085942218,3781430.22830858"
"2109492.096919685,-5876550.836959799"
"-2352979.189466593,-4765392.688858724"
"-3215950.6339261467,5299722.622924663"
"672171.4468733723,3052967.8848524615"
"1578712.320260884,-6107725.68969811"
"3738626.0857699383,2118228.7472331487"
"-3169433.780498887,5264100.06267478"
"3920869.626932931,929947.411635609"
"88818.98399705821,-6199567.242676214"
"-3430038.1098248535,5309323.099349496"
"4604969.7360887695,1677592.0938401467"
"-3581333.9949480887,5124186.5564903105"
"-955114.6081373153,3367831.1758845327"
"3648875.3794928733,926696.2924101719"
"4128045.621244294,3023120.7790260385"
"-3090020.313282176,5301117.570551655"
"-3426176.0304018427,5259093.460070224"
"4784764.667821352,2867525.7021309757"
"5106024.399757999,-406336.59063694597"
"4003684.0274955705,278792.22409259254"
"4031434.4319074918,397416.85956040234"
"-3820716.1090213116,3150025.7283108965"
"-3072568.9373287275,5451262.824100095"
"4403055.858134578,707880.2147886965"
"-2199424.2903607422,4435550.5340735"
"-796214.7409492368,-5672689.62180924"
"1288218.1219970721,-4244472.475175397"
"3293184.949546081,3281709.5821391614"
"1570728.1549099807,-6097828.39071113"
"-3609336.481442752,5206076.396046877"
"4645296.371712855,993677.5740609856"
"-3394837.949751173,5325402.214958013"
"1017901.1026831233,5467707.1766558355"
"-2032046.2606694482,5573344.388604108"
"711012.150512989,4219160.060471753"
"680248.2366432478,-4848322.102285111"
"485432.50529180875,-5309466.671209688"
"-3959681.3991252696,3235068.6354222363"
"4645086.340577191,-3995404.565814367"
"-275007.8401657531,-4526938.23868912"
"-3422321.8186197192,5167291.258808756"
"3804700.5744868484,1070649.772491548"
"-1250041.705354034,-4732421.913938019"
"1133985.8359354718,-4813003.966071182"
"3932201.821081773,393948.49091107276"
"-2146715.744944149,4468186.9759315895"
"-2521836.029330574,-4671109.188570563"
